horizon,target_variable,age_id,scenario_id,value,sample,location
6 wk,inc hosp,older,C,391,45,PL
7 wk,inc hosp,older,C,224,45,PL
8 wk,inc hosp,older,C,143,45,PL
9 wk,inc hosp,older,C,85,45,PL
10 wk,inc hosp,older,C,60,45,PL
11 wk,inc hosp,older,C,42,45,PL
12 wk,inc hosp,older,C,65,45,PL
13 wk,inc hosp,older,C,50,45,PL
14 wk,inc hosp,older,C,64,45,PL
15 wk,inc hosp,older,C,85,45,PL
16 wk,inc hosp,older,C,85,45,PL
17 wk,inc hosp,older,C,79,45,PL
18 wk,inc hosp,older,C,109,45,PL
19 wk,inc hosp,older,C,83,45,PL
20 wk,inc hosp,older,C,117,45,PL
21 wk,inc hosp,older,C,118,45,PL
22 wk,inc hosp,older,C,134,45,PL
23 wk,inc hosp,older,C,185,45,PL
24 wk,inc hosp,older,C,244,45,PL
25 wk,inc hosp,older,C,318,45,PL
26 wk,inc hosp,older,C,547,45,PL
27 wk,inc hosp,older,C,1095,45,PL
28 wk,inc hosp,older,C,2348,45,PL
29 wk,inc hosp,older,C,4063,45,PL
30 wk,inc hosp,older,C,5421,45,PL
31 wk,inc hosp,older,C,6422,45,PL
32 wk,inc hosp,older,C,8575,45,PL
33 wk,inc hosp,older,C,10234,45,PL
34 wk,inc hosp,older,C,8964,45,PL
35 wk,inc hosp,older,C,5414,45,PL
36 wk,inc hosp,older,C,2255,45,PL
37 wk,inc hosp,older,C,752,45,PL
38 wk,inc hosp,older,C,235,45,PL
39 wk,inc hosp,older,C,98,45,PL
40 wk,inc hosp,older,C,39,45,PL
41 wk,inc hosp,older,C,28,45,PL
42 wk,inc hosp,older,C,3,45,PL
1 wk,inc infection,child,D,372103,45,PL
2 wk,inc infection,child,D,246568,45,PL
3 wk,inc infection,child,D,142423,45,PL
4 wk,inc infection,child,D,78491,45,PL
5 wk,inc infection,child,D,44241,45,PL
6 wk,inc infection,child,D,26278,45,PL
7 wk,inc infection,child,D,15706,45,PL
8 wk,inc infection,child,D,10246,45,PL
9 wk,inc infection,child,D,7734,45,PL
10 wk,inc infection,child,D,6920,45,PL
11 wk,inc infection,child,D,6737,45,PL
12 wk,inc infection,child,D,7322,45,PL
13 wk,inc infection,child,D,8697,45,PL
14 wk,inc infection,child,D,10618,45,PL
15 wk,inc infection,child,D,9384,45,PL
16 wk,inc infection,child,D,9064,45,PL
17 wk,inc infection,child,D,8903,45,PL
18 wk,inc infection,child,D,9681,45,PL
19 wk,inc infection,child,D,10818,45,PL
20 wk,inc infection,child,D,12095,45,PL
21 wk,inc infection,child,D,14683,45,PL
22 wk,inc infection,child,D,18552,45,PL
23 wk,inc infection,child,D,24935,45,PL
24 wk,inc infection,child,D,38873,45,PL
25 wk,inc infection,child,D,93408,45,PL
26 wk,inc infection,child,D,195416,45,PL
27 wk,inc infection,child,D,326252,45,PL
28 wk,inc infection,child,D,458979,45,PL
29 wk,inc infection,child,D,573732,45,PL
30 wk,inc infection,child,D,740513,45,PL
31 wk,inc infection,child,D,952953,45,PL
32 wk,inc infection,child,D,988295,45,PL
33 wk,inc infection,child,D,741798,45,PL
34 wk,inc infection,child,D,406046,45,PL
35 wk,inc infection,child,D,175723,45,PL
36 wk,inc infection,child,D,68341,45,PL
37 wk,inc infection,child,D,26701,45,PL
38 wk,inc infection,child,D,10893,45,PL
39 wk,inc infection,child,D,5027,45,PL
40 wk,inc infection,child,D,2786,45,PL
41 wk,inc infection,child,D,1748,45,PL
42 wk,inc infection,child,D,236,45,PL
1 wk,inc death,child,D,4,45,PL
2 wk,inc death,child,D,6,45,PL
3 wk,inc death,child,D,2,45,PL
4 wk,inc death,child,D,1,45,PL
5 wk,inc death,child,D,0,45,PL
6 wk,inc death,child,D,1,45,PL
7 wk,inc death,child,D,0,45,PL
8 wk,inc death,child,D,0,45,PL
9 wk,inc death,child,D,0,45,PL
10 wk,inc death,child,D,0,45,PL
11 wk,inc death,child,D,0,45,PL
12 wk,inc death,child,D,0,45,PL
13 wk,inc death,child,D,0,45,PL
14 wk,inc death,child,D,0,45,PL
15 wk,inc death,child,D,0,45,PL
16 wk,inc death,child,D,0,45,PL
17 wk,inc death,child,D,0,45,PL
18 wk,inc death,child,D,0,45,PL
19 wk,inc death,child,D,0,45,PL
20 wk,inc death,child,D,0,45,PL
21 wk,inc death,child,D,0,45,PL
22 wk,inc death,child,D,0,45,PL
23 wk,inc death,child,D,0,45,PL
24 wk,inc death,child,D,0,45,PL
25 wk,inc death,child,D,0,45,PL
26 wk,inc death,child,D,0,45,PL
27 wk,inc death,child,D,0,45,PL
28 wk,inc death,child,D,0,45,PL
29 wk,inc death,child,D,3,45,PL
30 wk,inc death,child,D,0,45,PL
31 wk,inc death,child,D,5,45,PL
32 wk,inc death,child,D,7,45,PL
33 wk,inc death,child,D,6,45,PL
34 wk,inc death,child,D,6,45,PL
35 wk,inc death,child,D,7,45,PL
36 wk,inc death,child,D,3,45,PL
37 wk,inc death,child,D,1,45,PL
38 wk,inc death,child,D,0,45,PL
39 wk,inc death,child,D,0,45,PL
40 wk,inc death,child,D,0,45,PL
41 wk,inc death,child,D,0,45,PL
42 wk,inc death,child,D,0,45,PL
1 wk,inc hosp,child,D,41,45,PL
2 wk,inc hosp,child,D,30,45,PL
3 wk,inc hosp,child,D,12,45,PL
4 wk,inc hosp,child,D,6,45,PL
5 wk,inc hosp,child,D,8,45,PL
6 wk,inc hosp,child,D,1,45,PL
7 wk,inc hosp,child,D,1,45,PL
8 wk,inc hosp,child,D,1,45,PL
9 wk,inc hosp,child,D,1,45,PL
10 wk,inc hosp,child,D,2,45,PL
11 wk,inc hosp,child,D,0,45,PL
12 wk,inc hosp,child,D,0,45,PL
13 wk,inc hosp,child,D,1,45,PL
14 wk,inc hosp,child,D,0,45,PL
15 wk,inc hosp,child,D,0,45,PL
16 wk,inc hosp,child,D,1,45,PL
17 wk,inc hosp,child,D,2,45,PL
18 wk,inc hosp,child,D,1,45,PL
19 wk,inc hosp,child,D,0,45,PL
20 wk,inc hosp,child,D,1,45,PL
21 wk,inc hosp,child,D,0,45,PL
22 wk,inc hosp,child,D,1,45,PL
23 wk,inc hosp,child,D,1,45,PL
24 wk,inc hosp,child,D,0,45,PL
25 wk,inc hosp,child,D,3,45,PL
26 wk,inc hosp,child,D,6,45,PL
27 wk,inc hosp,child,D,12,45,PL
28 wk,inc hosp,child,D,28,45,PL
29 wk,inc hosp,child,D,26,45,PL
30 wk,inc hosp,child,D,42,45,PL
31 wk,inc hosp,child,D,49,45,PL
32 wk,inc hosp,child,D,62,45,PL
33 wk,inc hosp,child,D,76,45,PL
34 wk,inc hosp,child,D,51,45,PL
35 wk,inc hosp,child,D,33,45,PL
36 wk,inc hosp,child,D,18,45,PL
37 wk,inc hosp,child,D,1,45,PL
38 wk,inc hosp,child,D,5,45,PL
39 wk,inc hosp,child,D,1,45,PL
40 wk,inc hosp,child,D,0,45,PL
41 wk,inc hosp,child,D,0,45,PL
42 wk,inc hosp,child,D,0,45,PL
1 wk,inc infection,adult,D,878158,45,PL
2 wk,inc infection,adult,D,601161,45,PL
3 wk,inc infection,adult,D,356686,45,PL
4 wk,inc infection,adult,D,198402,45,PL
5 wk,inc infection,adult,D,110143,45,PL
6 wk,inc infection,adult,D,63097,45,PL
7 wk,inc infection,adult,D,38496,45,PL
8 wk,inc infection,adult,D,25487,45,PL
9 wk,inc infection,adult,D,19292,45,PL
10 wk,inc infection,adult,D,16573,45,PL
11 wk,inc infection,adult,D,15719,45,PL
12 wk,inc infection,adult,D,17028,45,PL
13 wk,inc infection,adult,D,21026,45,PL
14 wk,inc infection,adult,D,27300,45,PL
15 wk,inc infection,adult,D,28452,45,PL
16 wk,inc infection,adult,D,28196,45,PL
17 wk,inc infection,adult,D,28580,45,PL
18 wk,inc infection,adult,D,30140,45,PL
19 wk,inc infection,adult,D,32853,45,PL
20 wk,inc infection,adult,D,38011,45,PL
21 wk,inc infection,adult,D,46640,45,PL
22 wk,inc infection,adult,D,59224,45,PL
23 wk,inc infection,adult,D,76249,45,PL
24 wk,inc infection,adult,D,104288,45,PL
25 wk,inc infection,adult,D,178002,45,PL
26 wk,inc infection,adult,D,341460,45,PL
27 wk,inc infection,adult,D,632866,45,PL
28 wk,inc infection,adult,D,1016804,45,PL
29 wk,inc infection,adult,D,1395291,45,PL
30 wk,inc infection,adult,D,1830857,45,PL
31 wk,inc infection,adult,D,2306036,45,PL
32 wk,inc infection,adult,D,2388765,45,PL
33 wk,inc infection,adult,D,1849576,45,PL
34 wk,inc infection,adult,D,1053258,45,PL
35 wk,inc infection,adult,D,469931,45,PL
36 wk,inc infection,adult,D,191419,45,PL
37 wk,inc infection,adult,D,71572,45,PL
38 wk,inc infection,adult,D,29142,45,PL
39 wk,inc infection,adult,D,13514,45,PL
40 wk,inc infection,adult,D,7566,45,PL
41 wk,inc infection,adult,D,5114,45,PL
42 wk,inc infection,adult,D,646,45,PL
1 wk,inc death,adult,D,127,45,PL
2 wk,inc death,adult,D,119,45,PL
3 wk,inc death,adult,D,60,45,PL
4 wk,inc death,adult,D,38,45,PL
5 wk,inc death,adult,D,25,45,PL
6 wk,inc death,adult,D,17,45,PL
7 wk,inc death,adult,D,12,45,PL
8 wk,inc death,adult,D,4,45,PL
9 wk,inc death,adult,D,4,45,PL
10 wk,inc death,adult,D,2,45,PL
11 wk,inc death,adult,D,0,45,PL
12 wk,inc death,adult,D,0,45,PL
13 wk,inc death,adult,D,0,45,PL
14 wk,inc death,adult,D,3,45,PL
15 wk,inc death,adult,D,3,45,PL
16 wk,inc death,adult,D,3,45,PL
17 wk,inc death,adult,D,1,45,PL
18 wk,inc death,adult,D,2,45,PL
19 wk,inc death,adult,D,2,45,PL
20 wk,inc death,adult,D,2,45,PL
21 wk,inc death,adult,D,1,45,PL
22 wk,inc death,adult,D,4,45,PL
23 wk,inc death,adult,D,1,45,PL
24 wk,inc death,adult,D,4,45,PL
25 wk,inc death,adult,D,4,45,PL
26 wk,inc death,adult,D,8,45,PL
27 wk,inc death,adult,D,11,45,PL
28 wk,inc death,adult,D,30,45,PL
29 wk,inc death,adult,D,53,45,PL
30 wk,inc death,adult,D,65,45,PL
31 wk,inc death,adult,D,95,45,PL
32 wk,inc death,adult,D,124,45,PL
33 wk,inc death,adult,D,153,45,PL
34 wk,inc death,adult,D,158,45,PL
35 wk,inc death,adult,D,135,45,PL
36 wk,inc death,adult,D,73,45,PL
37 wk,inc death,adult,D,35,45,PL
38 wk,inc death,adult,D,15,45,PL
39 wk,inc death,adult,D,7,45,PL
40 wk,inc death,adult,D,4,45,PL
41 wk,inc death,adult,D,5,45,PL
42 wk,inc death,adult,D,0,45,PL
1 wk,inc hosp,adult,D,987,45,PL
2 wk,inc hosp,adult,D,636,45,PL
3 wk,inc hosp,adult,D,426,45,PL
4 wk,inc hosp,adult,D,258,45,PL
5 wk,inc hosp,adult,D,172,45,PL
6 wk,inc hosp,adult,D,83,45,PL
7 wk,inc hosp,adult,D,42,45,PL
8 wk,inc hosp,adult,D,30,45,PL
9 wk,inc hosp,adult,D,11,45,PL
10 wk,inc hosp,adult,D,15,45,PL
11 wk,inc hosp,adult,D,19,45,PL
12 wk,inc hosp,adult,D,8,45,PL
13 wk,inc hosp,adult,D,8,45,PL
14 wk,inc hosp,adult,D,14,45,PL
15 wk,inc hosp,adult,D,23,45,PL
16 wk,inc hosp,adult,D,19,45,PL
17 wk,inc hosp,adult,D,18,45,PL
18 wk,inc hosp,adult,D,20,45,PL
19 wk,inc hosp,adult,D,20,45,PL
20 wk,inc hosp,adult,D,23,45,PL
21 wk,inc hosp,adult,D,30,45,PL
22 wk,inc hosp,adult,D,29,45,PL
23 wk,inc hosp,adult,D,52,45,PL
24 wk,inc hosp,adult,D,55,45,PL
25 wk,inc hosp,adult,D,87,45,PL
26 wk,inc hosp,adult,D,114,45,PL
27 wk,inc hosp,adult,D,264,45,PL
28 wk,inc hosp,adult,D,486,45,PL
29 wk,inc hosp,adult,D,792,45,PL
30 wk,inc hosp,adult,D,953,45,PL
31 wk,inc hosp,adult,D,1277,45,PL
32 wk,inc hosp,adult,D,1662,45,PL
33 wk,inc hosp,adult,D,1774,45,PL
34 wk,inc hosp,adult,D,1291,45,PL
35 wk,inc hosp,adult,D,771,45,PL
36 wk,inc hosp,adult,D,373,45,PL
37 wk,inc hosp,adult,D,131,45,PL
38 wk,inc hosp,adult,D,44,45,PL
39 wk,inc hosp,adult,D,26,45,PL
40 wk,inc hosp,adult,D,8,45,PL
41 wk,inc hosp,adult,D,7,45,PL
42 wk,inc hosp,adult,D,0,45,PL
1 wk,inc infection,older,D,278338,45,PL
2 wk,inc infection,older,D,186056,45,PL
3 wk,inc infection,older,D,110408,45,PL
4 wk,inc infection,older,D,60352,45,PL
5 wk,inc infection,older,D,32222,45,PL
6 wk,inc infection,older,D,17935,45,PL
7 wk,inc infection,older,D,10852,45,PL
8 wk,inc infection,older,D,7084,45,PL
9 wk,inc infection,older,D,5203,45,PL
10 wk,inc infection,older,D,4356,45,PL
11 wk,inc infection,older,D,4038,45,PL
12 wk,inc infection,older,D,4371,45,PL
13 wk,inc infection,older,D,5039,45,PL
14 wk,inc infection,older,D,6529,45,PL
15 wk,inc infection,older,D,7545,45,PL
16 wk,inc infection,older,D,7241,45,PL
17 wk,inc infection,older,D,7292,45,PL
18 wk,inc infection,older,D,7711,45,PL
19 wk,inc infection,older,D,8389,45,PL
20 wk,inc infection,older,D,9453,45,PL
21 wk,inc infection,older,D,11364,45,PL
22 wk,inc infection,older,D,14258,45,PL
23 wk,inc infection,older,D,18626,45,PL
24 wk,inc infection,older,D,25215,45,PL
25 wk,inc infection,older,D,43903,45,PL
26 wk,inc infection,older,D,89130,45,PL
27 wk,inc infection,older,D,172714,45,PL
28 wk,inc infection,older,D,295194,45,PL
29 wk,inc infection,older,D,412798,45,PL
30 wk,inc infection,older,D,506559,45,PL
31 wk,inc infection,older,D,652068,45,PL
32 wk,inc infection,older,D,763955,45,PL
33 wk,inc infection,older,D,673963,45,PL
34 wk,inc infection,older,D,420274,45,PL
35 wk,inc infection,older,D,190278,45,PL
36 wk,inc infection,older,D,70494,45,PL
37 wk,inc infection,older,D,23275,45,PL
38 wk,inc infection,older,D,8608,45,PL
39 wk,inc infection,older,D,3790,45,PL
40 wk,inc infection,older,D,2099,45,PL
41 wk,inc infection,older,D,1313,45,PL
42 wk,inc infection,older,D,167,45,PL
1 wk,inc death,older,D,677,45,PL
2 wk,inc death,older,D,705,45,PL
3 wk,inc death,older,D,526,45,PL
4 wk,inc death,older,D,338,45,PL
5 wk,inc death,older,D,187,45,PL
6 wk,inc death,older,D,111,45,PL
7 wk,inc death,older,D,60,45,PL
8 wk,inc death,older,D,40,45,PL
9 wk,inc death,older,D,28,45,PL
10 wk,inc death,older,D,12,45,PL
11 wk,inc death,older,D,6,45,PL
12 wk,inc death,older,D,6,45,PL
13 wk,inc death,older,D,5,45,PL
14 wk,inc death,older,D,5,45,PL
15 wk,inc death,older,D,5,45,PL
16 wk,inc death,older,D,12,45,PL
17 wk,inc death,older,D,9,45,PL
18 wk,inc death,older,D,19,45,PL
19 wk,inc death,older,D,13,45,PL
20 wk,inc death,older,D,12,45,PL
21 wk,inc death,older,D,14,45,PL
22 wk,inc death,older,D,10,45,PL
23 wk,inc death,older,D,13,45,PL
24 wk,inc death,older,D,17,45,PL
25 wk,inc death,older,D,29,45,PL
26 wk,inc death,older,D,29,45,PL
27 wk,inc death,older,D,53,45,PL
28 wk,inc death,older,D,104,45,PL
29 wk,inc death,older,D,194,45,PL
30 wk,inc death,older,D,360,45,PL
31 wk,inc death,older,D,583,45,PL
32 wk,inc death,older,D,688,45,PL
33 wk,inc death,older,D,858,45,PL
34 wk,inc death,older,D,1023,45,PL
35 wk,inc death,older,D,1015,45,PL
36 wk,inc death,older,D,733,45,PL
37 wk,inc death,older,D,442,45,PL
38 wk,inc death,older,D,195,45,PL
39 wk,inc death,older,D,58,45,PL
40 wk,inc death,older,D,26,45,PL
41 wk,inc death,older,D,6,45,PL
42 wk,inc death,older,D,0,45,PL
1 wk,inc hosp,older,D,5694,45,PL
2 wk,inc hosp,older,D,3773,45,PL
3 wk,inc hosp,older,D,2326,45,PL
4 wk,inc hosp,older,D,1407,45,PL
5 wk,inc hosp,older,D,693,45,PL
6 wk,inc hosp,older,D,391,45,PL
7 wk,inc hosp,older,D,219,45,PL
8 wk,inc hosp,older,D,144,45,PL
9 wk,inc hosp,older,D,83,45,PL
10 wk,inc hosp,older,D,47,45,PL
11 wk,inc hosp,older,D,42,45,PL
12 wk,inc hosp,older,D,54,45,PL
13 wk,inc hosp,older,D,45,45,PL
14 wk,inc hosp,older,D,61,45,PL
15 wk,inc hosp,older,D,78,45,PL
16 wk,inc hosp,older,D,101,45,PL
17 wk,inc hosp,older,D,91,45,PL
18 wk,inc hosp,older,D,78,45,PL
19 wk,inc hosp,older,D,94,45,PL
20 wk,inc hosp,older,D,113,45,PL
21 wk,inc hosp,older,D,104,45,PL
22 wk,inc hosp,older,D,148,45,PL
23 wk,inc hosp,older,D,154,45,PL
24 wk,inc hosp,older,D,213,45,PL
25 wk,inc hosp,older,D,299,45,PL
26 wk,inc hosp,older,D,505,45,PL
27 wk,inc hosp,older,D,1080,45,PL
28 wk,inc hosp,older,D,2101,45,PL
29 wk,inc hosp,older,D,3762,45,PL
30 wk,inc hosp,older,D,5391,45,PL
31 wk,inc hosp,older,D,6284,45,PL
32 wk,inc hosp,older,D,7945,45,PL
33 wk,inc hosp,older,D,9705,45,PL
34 wk,inc hosp,older,D,8905,45,PL
35 wk,inc hosp,older,D,5679,45,PL
36 wk,inc hosp,older,D,2578,45,PL
37 wk,inc hosp,older,D,908,45,PL
38 wk,inc hosp,older,D,258,45,PL
39 wk,inc hosp,older,D,111,45,PL
40 wk,inc hosp,older,D,37,45,PL
41 wk,inc hosp,older,D,25,45,PL
42 wk,inc hosp,older,D,2,45,PL
1 wk,inc infection,child,A,375146,46,PL
2 wk,inc infection,child,A,263097,46,PL
3 wk,inc infection,child,A,166793,46,PL
4 wk,inc infection,child,A,107250,46,PL
5 wk,inc infection,child,A,72017,46,PL
6 wk,inc infection,child,A,50572,46,PL
7 wk,inc infection,child,A,35628,46,PL
8 wk,inc infection,child,A,25982,46,PL
9 wk,inc infection,child,A,20579,46,PL
10 wk,inc infection,child,A,17214,46,PL
11 wk,inc infection,child,A,15833,46,PL
12 wk,inc infection,child,A,15479,46,PL
13 wk,inc infection,child,A,16032,46,PL
14 wk,inc infection,child,A,17312,46,PL
15 wk,inc infection,child,A,13368,46,PL
16 wk,inc infection,child,A,11761,46,PL
17 wk,inc infection,child,A,11397,46,PL
18 wk,inc infection,child,A,11953,46,PL
19 wk,inc infection,child,A,12642,46,PL
20 wk,inc infection,child,A,14064,46,PL
21 wk,inc infection,child,A,17092,46,PL
22 wk,inc infection,child,A,20735,46,PL
23 wk,inc infection,child,A,27019,46,PL
24 wk,inc infection,child,A,40493,46,PL
25 wk,inc infection,child,A,91622,46,PL
26 wk,inc infection,child,A,202722,46,PL
27 wk,inc infection,child,A,382485,46,PL
28 wk,inc infection,child,A,568301,46,PL
29 wk,inc infection,child,A,725898,46,PL
30 wk,inc infection,child,A,879205,46,PL
31 wk,inc infection,child,A,950791,46,PL
32 wk,inc infection,child,A,829375,46,PL
33 wk,inc infection,child,A,522313,46,PL
34 wk,inc infection,child,A,249844,46,PL
35 wk,inc infection,child,A,103817,46,PL
36 wk,inc infection,child,A,46376,46,PL
37 wk,inc infection,child,A,24645,46,PL
38 wk,inc infection,child,A,15875,46,PL
39 wk,inc infection,child,A,12644,46,PL
40 wk,inc infection,child,A,11505,46,PL
41 wk,inc infection,child,A,11254,46,PL
42 wk,inc infection,child,A,1636,46,PL
1 wk,inc death,child,A,4,46,PL
2 wk,inc death,child,A,0,46,PL
3 wk,inc death,child,A,3,46,PL
4 wk,inc death,child,A,1,46,PL
5 wk,inc death,child,A,0,46,PL
6 wk,inc death,child,A,3,46,PL
7 wk,inc death,child,A,1,46,PL
8 wk,inc death,child,A,0,46,PL
9 wk,inc death,child,A,0,46,PL
10 wk,inc death,child,A,1,46,PL
11 wk,inc death,child,A,0,46,PL
12 wk,inc death,child,A,0,46,PL
13 wk,inc death,child,A,0,46,PL
14 wk,inc death,child,A,0,46,PL
15 wk,inc death,child,A,1,46,PL
16 wk,inc death,child,A,0,46,PL
17 wk,inc death,child,A,0,46,PL
18 wk,inc death,child,A,0,46,PL
19 wk,inc death,child,A,0,46,PL
20 wk,inc death,child,A,0,46,PL
21 wk,inc death,child,A,0,46,PL
22 wk,inc death,child,A,0,46,PL
23 wk,inc death,child,A,0,46,PL
24 wk,inc death,child,A,0,46,PL
25 wk,inc death,child,A,0,46,PL
26 wk,inc death,child,A,2,46,PL
27 wk,inc death,child,A,1,46,PL
28 wk,inc death,child,A,0,46,PL
29 wk,inc death,child,A,1,46,PL
30 wk,inc death,child,A,3,46,PL
31 wk,inc death,child,A,1,46,PL
32 wk,inc death,child,A,3,46,PL
33 wk,inc death,child,A,2,46,PL
34 wk,inc death,child,A,1,46,PL
35 wk,inc death,child,A,1,46,PL
36 wk,inc death,child,A,1,46,PL
37 wk,inc death,child,A,1,46,PL
38 wk,inc death,child,A,1,46,PL
39 wk,inc death,child,A,0,46,PL
40 wk,inc death,child,A,0,46,PL
41 wk,inc death,child,A,1,46,PL
42 wk,inc death,child,A,0,46,PL
1 wk,inc hosp,child,A,25,46,PL
2 wk,inc hosp,child,A,12,46,PL
3 wk,inc hosp,child,A,15,46,PL
4 wk,inc hosp,child,A,5,46,PL
5 wk,inc hosp,child,A,11,46,PL
6 wk,inc hosp,child,A,3,46,PL
7 wk,inc hosp,child,A,1,46,PL
8 wk,inc hosp,child,A,1,46,PL
9 wk,inc hosp,child,A,2,46,PL
10 wk,inc hosp,child,A,2,46,PL
11 wk,inc hosp,child,A,3,46,PL
12 wk,inc hosp,child,A,0,46,PL
13 wk,inc hosp,child,A,0,46,PL
14 wk,inc hosp,child,A,1,46,PL
15 wk,inc hosp,child,A,1,46,PL
16 wk,inc hosp,child,A,0,46,PL
17 wk,inc hosp,child,A,0,46,PL
18 wk,inc hosp,child,A,0,46,PL
19 wk,inc hosp,child,A,0,46,PL
20 wk,inc hosp,child,A,0,46,PL
21 wk,inc hosp,child,A,0,46,PL
22 wk,inc hosp,child,A,0,46,PL
23 wk,inc hosp,child,A,0,46,PL
24 wk,inc hosp,child,A,1,46,PL
25 wk,inc hosp,child,A,1,46,PL
26 wk,inc hosp,child,A,6,46,PL
27 wk,inc hosp,child,A,6,46,PL
28 wk,inc hosp,child,A,12,46,PL
29 wk,inc hosp,child,A,32,46,PL
30 wk,inc hosp,child,A,24,46,PL
31 wk,inc hosp,child,A,37,46,PL
32 wk,inc hosp,child,A,40,46,PL
33 wk,inc hosp,child,A,28,46,PL
34 wk,inc hosp,child,A,26,46,PL
35 wk,inc hosp,child,A,8,46,PL
36 wk,inc hosp,child,A,4,46,PL
37 wk,inc hosp,child,A,2,46,PL
38 wk,inc hosp,child,A,0,46,PL
39 wk,inc hosp,child,A,0,46,PL
40 wk,inc hosp,child,A,1,46,PL
41 wk,inc hosp,child,A,2,46,PL
42 wk,inc hosp,child,A,0,46,PL
1 wk,inc infection,adult,A,876740,46,PL
2 wk,inc infection,adult,A,614584,46,PL
3 wk,inc infection,adult,A,395405,46,PL
4 wk,inc infection,adult,A,252363,46,PL
5 wk,inc infection,adult,A,167397,46,PL
6 wk,inc infection,adult,A,118008,46,PL
7 wk,inc infection,adult,A,84853,46,PL
8 wk,inc infection,adult,A,62924,46,PL
9 wk,inc infection,adult,A,49039,46,PL
10 wk,inc infection,adult,A,41749,46,PL
11 wk,inc infection,adult,A,37507,46,PL
12 wk,inc infection,adult,A,36388,46,PL
13 wk,inc infection,adult,A,37791,46,PL
14 wk,inc infection,adult,A,41499,46,PL
15 wk,inc infection,adult,A,39834,46,PL
16 wk,inc infection,adult,A,36939,46,PL
17 wk,inc infection,adult,A,36449,46,PL
18 wk,inc infection,adult,A,36788,46,PL
19 wk,inc infection,adult,A,39413,46,PL
20 wk,inc infection,adult,A,44977,46,PL
21 wk,inc infection,adult,A,53099,46,PL
22 wk,inc infection,adult,A,65838,46,PL
23 wk,inc infection,adult,A,84535,46,PL
24 wk,inc infection,adult,A,116210,46,PL
25 wk,inc infection,adult,A,196706,46,PL
26 wk,inc infection,adult,A,383214,46,PL
27 wk,inc infection,adult,A,764910,46,PL
28 wk,inc infection,adult,A,1281811,46,PL
29 wk,inc infection,adult,A,1779780,46,PL
30 wk,inc infection,adult,A,2217522,46,PL
31 wk,inc infection,adult,A,2367604,46,PL
32 wk,inc infection,adult,A,2026526,46,PL
33 wk,inc infection,adult,A,1296628,46,PL
34 wk,inc infection,adult,A,625383,46,PL
35 wk,inc infection,adult,A,264026,46,PL
36 wk,inc infection,adult,A,121575,46,PL
37 wk,inc infection,adult,A,64680,46,PL
38 wk,inc infection,adult,A,42136,46,PL
39 wk,inc infection,adult,A,33450,46,PL
40 wk,inc infection,adult,A,30128,46,PL
41 wk,inc infection,adult,A,29803,46,PL
42 wk,inc infection,adult,A,4178,46,PL
1 wk,inc death,adult,A,82,46,PL
2 wk,inc death,adult,A,60,46,PL
3 wk,inc death,adult,A,49,46,PL
4 wk,inc death,adult,A,30,46,PL
5 wk,inc death,adult,A,20,46,PL
6 wk,inc death,adult,A,10,46,PL
7 wk,inc death,adult,A,10,46,PL
8 wk,inc death,adult,A,2,46,PL
9 wk,inc death,adult,A,3,46,PL
10 wk,inc death,adult,A,5,46,PL
11 wk,inc death,adult,A,3,46,PL
12 wk,inc death,adult,A,0,46,PL
13 wk,inc death,adult,A,2,46,PL
14 wk,inc death,adult,A,2,46,PL
15 wk,inc death,adult,A,2,46,PL
16 wk,inc death,adult,A,4,46,PL
17 wk,inc death,adult,A,0,46,PL
18 wk,inc death,adult,A,3,46,PL
19 wk,inc death,adult,A,0,46,PL
20 wk,inc death,adult,A,0,46,PL
21 wk,inc death,adult,A,3,46,PL
22 wk,inc death,adult,A,1,46,PL
23 wk,inc death,adult,A,6,46,PL
24 wk,inc death,adult,A,2,46,PL
25 wk,inc death,adult,A,4,46,PL
26 wk,inc death,adult,A,5,46,PL
27 wk,inc death,adult,A,7,46,PL
28 wk,inc death,adult,A,17,46,PL
29 wk,inc death,adult,A,25,46,PL
30 wk,inc death,adult,A,61,46,PL
31 wk,inc death,adult,A,66,46,PL
32 wk,inc death,adult,A,93,46,PL
33 wk,inc death,adult,A,118,46,PL
34 wk,inc death,adult,A,83,46,PL
