scenario_id,sample,horizon,target_variable,value,location
D,45,1 wk,inc icu,33,NL
D,45,1 wk,inc infection,21849,NL
D,45,10 wk,inc case,52327,NL
D,45,10 wk,inc death,127,NL
D,45,10 wk,inc hosp,528,NL
D,45,10 wk,inc icu,151,NL
D,45,10 wk,inc infection,125445,NL
D,45,11 wk,inc case,61350,NL
D,45,11 wk,inc death,151,NL
D,45,11 wk,inc hosp,591,NL
D,45,11 wk,inc icu,179,NL
D,45,11 wk,inc infection,146294,NL
D,45,12 wk,inc case,71385,NL
D,45,12 wk,inc death,173,NL
D,45,12 wk,inc hosp,660,NL
D,45,12 wk,inc icu,204,NL
D,45,12 wk,inc infection,169735,NL
D,45,13 wk,inc case,81174,NL
D,45,13 wk,inc death,196,NL
D,45,13 wk,inc hosp,748,NL
D,45,13 wk,inc icu,232,NL
D,45,13 wk,inc infection,193911,NL
D,45,14 wk,inc case,93369,NL
D,45,14 wk,inc death,223,NL
D,45,14 wk,inc hosp,855,NL
D,45,14 wk,inc icu,265,NL
D,45,14 wk,inc infection,222916,NL
D,45,15 wk,inc case,104985,NL
D,45,15 wk,inc death,255,NL
D,45,15 wk,inc hosp,978,NL
D,45,15 wk,inc icu,304,NL
D,45,15 wk,inc infection,249218,NL
D,45,16 wk,inc case,113345,NL
D,45,16 wk,inc death,291,NL
D,45,16 wk,inc hosp,1101,NL
D,45,16 wk,inc icu,347,NL
D,45,16 wk,inc infection,264553,NL
D,45,17 wk,inc case,119606,NL
D,45,17 wk,inc death,327,NL
D,45,17 wk,inc hosp,1199,NL
D,45,17 wk,inc icu,386,NL
D,45,17 wk,inc infection,278164,NL
D,45,18 wk,inc case,124972,NL
D,45,18 wk,inc death,361,NL
D,45,18 wk,inc hosp,1273,NL
D,45,18 wk,inc icu,418,NL
D,45,18 wk,inc infection,289483,NL
D,45,19 wk,inc case,129036,NL
D,45,19 wk,inc death,389,NL
D,45,19 wk,inc hosp,1325,NL
D,45,19 wk,inc icu,444,NL
D,45,19 wk,inc infection,297395,NL
D,45,2 wk,inc case,10122,NL
D,45,2 wk,inc death,32,NL
D,45,2 wk,inc hosp,103,NL
D,45,2 wk,inc icu,33,NL
D,45,2 wk,inc infection,23930,NL
D,45,20 wk,inc case,130624,NL
D,45,20 wk,inc death,411,NL
D,45,20 wk,inc hosp,1353,NL
D,45,20 wk,inc icu,461,NL
D,45,20 wk,inc infection,297450,NL
D,45,21 wk,inc case,122754,NL
D,45,21 wk,inc death,426,NL
D,45,21 wk,inc hosp,1336,NL
D,45,21 wk,inc icu,468,NL
D,45,21 wk,inc infection,272356,NL
D,45,22 wk,inc case,110890,NL
D,45,22 wk,inc death,429,NL
D,45,22 wk,inc hosp,1253,NL
D,45,22 wk,inc icu,455,NL
D,45,22 wk,inc infection,245588,NL
D,45,23 wk,inc case,99835,NL
D,45,23 wk,inc death,419,NL
D,45,23 wk,inc hosp,1150,NL
D,45,23 wk,inc icu,426,NL
D,45,23 wk,inc infection,220569,NL
D,45,24 wk,inc case,88208,NL
D,45,24 wk,inc death,400,NL
D,45,24 wk,inc hosp,1032,NL
D,45,24 wk,inc icu,390,NL
D,45,24 wk,inc infection,193714,NL
D,45,25 wk,inc case,76071,NL
D,45,25 wk,inc death,371,NL
D,45,25 wk,inc hosp,890,NL
D,45,25 wk,inc icu,346,NL
D,45,25 wk,inc infection,165336,NL
D,45,26 wk,inc case,60387,NL
D,45,26 wk,inc death,333,NL
D,45,26 wk,inc hosp,726,NL
D,45,26 wk,inc icu,295,NL
D,45,26 wk,inc infection,127351,NL
D,45,27 wk,inc case,46479,NL
D,45,27 wk,inc death,290,NL
D,45,27 wk,inc hosp,577,NL
D,45,27 wk,inc icu,240,NL
D,45,27 wk,inc infection,98502,NL
D,45,28 wk,inc case,36887,NL
D,45,28 wk,inc death,248,NL
D,45,28 wk,inc hosp,466,NL
D,45,28 wk,inc icu,193,NL
D,45,28 wk,inc infection,79025,NL
D,45,29 wk,inc case,30209,NL
D,45,29 wk,inc death,211,NL
D,45,29 wk,inc hosp,386,NL
D,45,29 wk,inc icu,157,NL
D,45,29 wk,inc infection,65394,NL
D,45,3 wk,inc case,11332,NL
D,45,3 wk,inc death,34,NL
D,45,3 wk,inc hosp,117,NL
D,45,3 wk,inc icu,36,NL
D,45,3 wk,inc infection,27106,NL
D,45,30 wk,inc case,25437,NL
D,45,30 wk,inc death,179,NL
D,45,30 wk,inc hosp,328,NL
D,45,30 wk,inc icu,130,NL
D,45,30 wk,inc infection,55447,NL
D,45,31 wk,inc case,21466,NL
D,45,31 wk,inc death,152,NL
D,45,31 wk,inc hosp,279,NL
D,45,31 wk,inc icu,110,NL
D,45,31 wk,inc infection,46624,NL
D,45,32 wk,inc case,17591,NL
D,45,32 wk,inc death,129,NL
D,45,32 wk,inc hosp,227,NL
D,45,32 wk,inc icu,91,NL
D,45,32 wk,inc infection,37861,NL
D,45,33 wk,inc case,14445,NL
D,45,33 wk,inc death,107,NL
D,45,33 wk,inc hosp,184,NL
D,45,33 wk,inc icu,75,NL
D,45,33 wk,inc infection,31194,NL
D,45,34 wk,inc case,11994,NL
D,45,34 wk,inc death,89,NL
D,45,34 wk,inc hosp,152,NL
D,45,34 wk,inc icu,61,NL
D,45,34 wk,inc infection,26009,NL
D,45,35 wk,inc case,10073,NL
D,45,35 wk,inc death,74,NL
D,45,35 wk,inc hosp,129,NL
D,45,35 wk,inc icu,51,NL
D,45,35 wk,inc infection,21930,NL
D,45,36 wk,inc case,8542,NL
D,45,36 wk,inc death,62,NL
D,45,36 wk,inc hosp,110,NL
D,45,36 wk,inc icu,43,NL
D,45,36 wk,inc infection,18659,NL
D,45,37 wk,inc case,7298,NL
D,45,37 wk,inc death,53,NL
D,45,37 wk,inc hosp,95,NL
D,45,37 wk,inc icu,37,NL
D,45,37 wk,inc infection,15982,NL
D,45,38 wk,inc case,6265,NL
D,45,38 wk,inc death,45,NL
D,45,38 wk,inc hosp,83,NL
D,45,38 wk,inc icu,31,NL
D,45,38 wk,inc infection,13746,NL
D,45,39 wk,inc case,5393,NL
D,45,39 wk,inc death,38,NL
D,45,39 wk,inc hosp,72,NL
D,45,39 wk,inc icu,27,NL
D,45,39 wk,inc infection,11846,NL
D,45,4 wk,inc case,13150,NL
D,45,4 wk,inc death,38,NL
D,45,4 wk,inc hosp,137,NL
D,45,4 wk,inc icu,40,NL
D,45,4 wk,inc infection,31752,NL
D,45,40 wk,inc case,4646,NL
D,45,40 wk,inc death,33,NL
D,45,40 wk,inc hosp,63,NL
D,45,40 wk,inc icu,24,NL
D,45,40 wk,inc infection,10212,NL
D,45,41 wk,inc case,4001,NL
D,45,41 wk,inc death,28,NL
D,45,41 wk,inc hosp,55,NL
D,45,41 wk,inc icu,21,NL
D,45,41 wk,inc infection,8796,NL
D,45,42 wk,inc case,3441,NL
D,45,42 wk,inc death,25,NL
D,45,42 wk,inc hosp,48,NL
D,45,42 wk,inc icu,18,NL
D,45,42 wk,inc infection,7566,NL
D,45,43 wk,inc case,2955,NL
D,45,43 wk,inc death,21,NL
D,45,43 wk,inc hosp,41,NL
D,45,43 wk,inc icu,16,NL
D,45,43 wk,inc infection,6500,NL
D,45,44 wk,inc case,2536,NL
D,45,44 wk,inc death,18,NL
D,45,44 wk,inc hosp,36,NL
D,45,44 wk,inc icu,14,NL
D,45,44 wk,inc infection,5581,NL
D,45,45 wk,inc case,2178,NL
D,45,45 wk,inc death,16,NL
D,45,45 wk,inc hosp,31,NL
D,45,45 wk,inc icu,12,NL
D,45,45 wk,inc infection,4795,NL
D,45,46 wk,inc case,1873,NL
D,45,46 wk,inc death,14,NL
D,45,46 wk,inc hosp,27,NL
D,45,46 wk,inc icu,10,NL
D,45,46 wk,inc infection,4130,NL
D,45,47 wk,inc case,1618,NL
D,45,47 wk,inc death,12,NL
D,45,47 wk,inc hosp,24,NL
D,45,47 wk,inc icu,9,NL
D,45,47 wk,inc infection,3575,NL
D,45,48 wk,inc case,1407,NL
D,45,48 wk,inc death,10,NL
D,45,48 wk,inc hosp,21,NL
D,45,48 wk,inc icu,8,NL
D,45,48 wk,inc infection,3117,NL
D,45,49 wk,inc case,1233,NL
D,45,49 wk,inc death,9,NL
D,45,49 wk,inc hosp,18,NL
D,45,49 wk,inc icu,7,NL
D,45,49 wk,inc infection,2734,NL
D,45,5 wk,inc case,15769,NL
D,45,5 wk,inc death,44,NL
D,45,5 wk,inc hosp,164,NL
D,45,5 wk,inc icu,48,NL
D,45,5 wk,inc infection,38409,NL
D,45,50 wk,inc case,1071,NL
D,45,50 wk,inc death,8,NL
D,45,50 wk,inc hosp,16,NL
D,45,50 wk,inc icu,6,NL
D,45,50 wk,inc infection,2370,NL
D,45,51 wk,inc case,937,NL
D,45,51 wk,inc death,7,NL
D,45,51 wk,inc hosp,14,NL
D,45,51 wk,inc icu,5,NL
D,45,51 wk,inc infection,2083,NL
D,45,52 wk,inc case,821,NL
D,45,52 wk,inc death,6,NL
D,45,52 wk,inc hosp,12,NL
D,45,52 wk,inc icu,4,NL
D,45,52 wk,inc infection,1820,NL
D,45,53 wk,inc case,216,NL
D,45,53 wk,inc death,2,NL
D,45,53 wk,inc hosp,3,NL
D,45,53 wk,inc icu,1,NL
D,45,53 wk,inc infection,480,NL
D,45,6 wk,inc case,19506,NL
D,45,6 wk,inc death,52,NL
D,45,6 wk,inc hosp,202,NL
D,45,6 wk,inc icu,58,NL
D,45,6 wk,inc infection,47893,NL
D,45,7 wk,inc case,24866,NL
D,45,7 wk,inc death,63,NL
D,45,7 wk,inc hosp,257,NL
D,45,7 wk,inc icu,72,NL
D,45,7 wk,inc infection,61505,NL
D,45,8 wk,inc case,32589,NL
D,45,8 wk,inc death,79,NL
D,45,8 wk,inc hosp,334,NL
D,45,8 wk,inc icu,92,NL
D,45,8 wk,inc infection,81135,NL
D,45,9 wk,inc case,42429,NL
D,45,9 wk,inc death,101,NL
D,45,9 wk,inc hosp,435,NL
D,45,9 wk,inc icu,120,NL
D,45,9 wk,inc infection,103906,NL
D,46,1 wk,inc case,8578,NL
D,46,1 wk,inc death,31,NL
D,46,1 wk,inc hosp,84,NL
D,46,1 wk,inc icu,33,NL
D,46,1 wk,inc infection,18402,NL
D,46,10 wk,inc case,7024,NL
D,46,10 wk,inc death,26,NL
D,46,10 wk,inc hosp,78,NL
D,46,10 wk,inc icu,26,NL
D,46,10 wk,inc infection,16188,NL
D,46,11 wk,inc case,7013,NL
D,46,11 wk,inc death,26,NL
D,46,11 wk,inc hosp,74,NL
D,46,11 wk,inc icu,26,NL
D,46,11 wk,inc infection,16175,NL
D,46,12 wk,inc case,7120,NL
D,46,12 wk,inc death,26,NL
D,46,12 wk,inc hosp,73,NL
D,46,12 wk,inc icu,26,NL
D,46,12 wk,inc infection,16499,NL
D,46,13 wk,inc case,7275,NL
D,46,13 wk,inc death,26,NL
D,46,13 wk,inc hosp,74,NL
D,46,13 wk,inc icu,26,NL
D,46,13 wk,inc infection,17081,NL
D,46,14 wk,inc case,7745,NL
D,46,14 wk,inc death,26,NL
D,46,14 wk,inc hosp,78,NL
D,46,14 wk,inc icu,27,NL
D,46,14 wk,inc infection,18350,NL
D,46,15 wk,inc case,8331,NL
D,46,15 wk,inc death,27,NL
D,46,15 wk,inc hosp,85,NL
D,46,15 wk,inc icu,28,NL
D,46,15 wk,inc infection,19845,NL
D,46,16 wk,inc case,8948,NL
D,46,16 wk,inc death,29,NL
D,46,16 wk,inc hosp,94,NL
D,46,16 wk,inc icu,31,NL
D,46,16 wk,inc infection,21246,NL
D,46,17 wk,inc case,9796,NL
D,46,17 wk,inc death,31,NL
D,46,17 wk,inc hosp,106,NL
D,46,17 wk,inc icu,34,NL
D,46,17 wk,inc infection,23473,NL
D,46,18 wk,inc case,11052,NL
D,46,18 wk,inc death,34,NL
D,46,18 wk,inc hosp,121,NL
D,46,18 wk,inc icu,39,NL
D,46,18 wk,inc infection,26694,NL
D,46,19 wk,inc case,12796,NL
D,46,19 wk,inc death,39,NL
D,46,19 wk,inc hosp,141,NL
D,46,19 wk,inc icu,44,NL
D,46,19 wk,inc infection,31104,NL
D,46,2 wk,inc case,7301,NL
D,46,2 wk,inc death,30,NL
D,46,2 wk,inc hosp,80,NL
D,46,2 wk,inc icu,30,NL
D,46,2 wk,inc infection,16322,NL
D,46,20 wk,inc case,15039,NL
D,46,20 wk,inc death,45,NL
D,46,20 wk,inc hosp,167,NL
D,46,20 wk,inc icu,52,NL
D,46,20 wk,inc infection,36488,NL
D,46,21 wk,inc case,16955,NL
D,46,21 wk,inc death,52,NL
D,46,21 wk,inc hosp,197,NL
D,46,21 wk,inc icu,61,NL
D,46,21 wk,inc infection,40571,NL
D,46,22 wk,inc case,18966,NL
D,46,22 wk,inc death,61,NL
D,46,22 wk,inc hosp,229,NL
D,46,22 wk,inc icu,72,NL
D,46,22 wk,inc infection,45639,NL
D,46,23 wk,inc case,21507,NL
D,46,23 wk,inc death,71,NL
D,46,23 wk,inc hosp,265,NL
D,46,23 wk,inc icu,84,NL
D,46,23 wk,inc infection,51846,NL
D,46,24 wk,inc case,24060,NL
D,46,24 wk,inc death,83,NL
D,46,24 wk,inc hosp,302,NL
D,46,24 wk,inc icu,96,NL
D,46,24 wk,inc infection,57561,NL
D,46,25 wk,inc case,25956,NL
D,46,25 wk,inc death,94,NL
D,46,25 wk,inc hosp,326,NL
D,46,25 wk,inc icu,107,NL
D,46,25 wk,inc infection,61193,NL
D,46,26 wk,inc case,25544,NL
D,46,26 wk,inc death,102,NL
D,46,26 wk,inc hosp,331,NL
D,46,26 wk,inc icu,114,NL
D,46,26 wk,inc infection,58485,NL
D,46,27 wk,inc case,23972,NL
D,46,27 wk,inc death,106,NL
D,46,27 wk,inc hosp,321,NL
D,46,27 wk,inc icu,114,NL
D,46,27 wk,inc infection,54714,NL
D,46,28 wk,inc case,22499,NL
D,46,28 wk,inc death,108,NL
D,46,28 wk,inc hosp,307,NL
D,46,28 wk,inc icu,111,NL
D,46,28 wk,inc infection,51339,NL
D,46,29 wk,inc case,21028,NL
D,46,29 wk,inc death,107,NL
D,46,29 wk,inc hosp,291,NL
D,46,29 wk,inc icu,106,NL
D,46,29 wk,inc infection,47894,NL
D,46,3 wk,inc case,6536,NL
D,46,3 wk,inc death,28,NL
D,46,3 wk,inc hosp,74,NL
D,46,3 wk,inc icu,27,NL
D,46,3 wk,inc infection,14787,NL
D,46,30 wk,inc case,19450,NL
D,46,30 wk,inc death,104,NL
D,46,30 wk,inc hosp,272,NL
D,46,30 wk,inc icu,100,NL
D,46,30 wk,inc infection,44031,NL
D,46,31 wk,inc case,17295,NL
D,46,31 wk,inc death,99,NL
D,46,31 wk,inc hosp,243,NL
D,46,31 wk,inc icu,92,NL
D,46,31 wk,inc infection,38482,NL
D,46,32 wk,inc case,14409,NL
D,46,32 wk,inc death,91,NL
D,46,32 wk,inc hosp,202,NL
D,46,32 wk,inc icu,81,NL
D,46,32 wk,inc infection,31451,NL
D,46,33 wk,inc case,11674,NL
D,46,33 wk,inc death,80,NL
D,46,33 wk,inc hosp,163,NL
D,46,33 wk,inc icu,68,NL
D,46,33 wk,inc infection,25323,NL
D,46,34 wk,inc case,9303,NL
D,46,34 wk,inc death,69,NL
D,46,34 wk,inc hosp,130,NL
D,46,34 wk,inc icu,55,NL
D,46,34 wk,inc infection,20087,NL
D,46,35 wk,inc case,7312,NL
D,46,35 wk,inc death,59,NL
D,46,35 wk,inc hosp,103,NL
D,46,35 wk,inc icu,44,NL
D,46,35 wk,inc infection,15728,NL
D,46,36 wk,inc case,5677,NL
D,46,36 wk,inc death,49,NL
D,46,36 wk,inc hosp,80,NL
D,46,36 wk,inc icu,35,NL
D,46,36 wk,inc infection,12168,NL
D,46,37 wk,inc case,4356,NL
D,46,37 wk,inc death,40,NL
D,46,37 wk,inc hosp,62,NL
D,46,37 wk,inc icu,27,NL
D,46,37 wk,inc infection,9305,NL
D,46,38 wk,inc case,3304,NL
D,46,38 wk,inc death,33,NL
D,46,38 wk,inc hosp,48,NL
D,46,38 wk,inc icu,21,NL
D,46,38 wk,inc infection,7038,NL
D,46,39 wk,inc case,2479,NL
D,46,39 wk,inc death,26,NL
D,46,39 wk,inc hosp,36,NL
D,46,39 wk,inc icu,16,NL
D,46,39 wk,inc infection,5265,NL
D,46,4 wk,inc case,6063,NL
D,46,4 wk,inc death,27,NL
D,46,4 wk,inc hosp,69,NL
D,46,4 wk,inc icu,25,NL
D,46,4 wk,inc infection,13860,NL
D,46,40 wk,inc case,1841,NL
D,46,40 wk,inc death,21,NL
D,46,40 wk,inc hosp,27,NL
D,46,40 wk,inc icu,12,NL
D,46,40 wk,inc infection,3900,NL
D,46,41 wk,inc case,1354,NL
D,46,41 wk,inc death,16,NL
D,46,41 wk,inc hosp,20,NL
D,46,41 wk,inc icu,9,NL
D,46,41 wk,inc infection,2861,NL
D,46,42 wk,inc case,987,NL
D,46,42 wk,inc death,13,NL
D,46,42 wk,inc hosp,15,NL
D,46,42 wk,inc icu,7,NL
D,46,42 wk,inc infection,2081,NL
D,46,43 wk,inc case,714,NL
D,46,43 wk,inc death,10,NL
D,46,43 wk,inc hosp,11,NL
D,46,43 wk,inc icu,5,NL
D,46,43 wk,inc infection,1504,NL
D,46,44 wk,inc case,514,NL
D,46,44 wk,inc death,8,NL
D,46,44 wk,inc hosp,8,NL
D,46,44 wk,inc icu,4,NL
D,46,44 wk,inc infection,1081,NL
D,46,45 wk,inc case,368,NL
D,46,45 wk,inc death,6,NL
D,46,45 wk,inc hosp,6,NL
D,46,45 wk,inc icu,3,NL
D,46,45 wk,inc infection,774,NL
D,46,46 wk,inc case,264,NL
D,46,46 wk,inc death,4,NL
D,46,46 wk,inc hosp,4,NL
D,46,46 wk,inc icu,2,NL
D,46,46 wk,inc infection,554,NL
D,46,47 wk,inc case,189,NL
D,46,47 wk,inc death,3,NL
D,46,47 wk,inc hosp,3,NL
D,46,47 wk,inc icu,1,NL
D,46,47 wk,inc infection,397,NL
D,46,48 wk,inc case,136,NL
D,46,48 wk,inc death,2,NL
D,46,48 wk,inc hosp,2,NL
D,46,48 wk,inc icu,1,NL
D,46,48 wk,inc infection,286,NL
D,46,49 wk,inc case,98,NL
D,46,49 wk,inc death,2,NL
D,46,49 wk,inc hosp,2,NL
D,46,49 wk,inc icu,1,NL
D,46,49 wk,inc infection,207,NL
D,46,5 wk,inc case,5822,NL
D,46,5 wk,inc death,26,NL
D,46,5 wk,inc hosp,66,NL
D,46,5 wk,inc icu,24,NL
D,46,5 wk,inc infection,13448,NL
D,46,50 wk,inc case,70,NL
D,46,50 wk,inc death,1,NL
D,46,50 wk,inc hosp,1,NL
D,46,50 wk,inc icu,1,NL
D,46,50 wk,inc infection,148,NL
D,46,51 wk,inc case,51,NL
D,46,51 wk,inc death,1,NL
D,46,51 wk,inc hosp,1,NL
D,46,51 wk,inc icu,0,NL
D,46,51 wk,inc infection,108,NL
D,46,52 wk,inc case,37,NL
D,46,52 wk,inc death,1,NL
D,46,52 wk,inc hosp,1,NL
D,46,52 wk,inc icu,0,NL
D,46,52 wk,inc infection,77,NL
D,46,53 wk,inc case,8,NL
D,46,53 wk,inc death,0,NL
D,46,53 wk,inc hosp,0,NL
D,46,53 wk,inc icu,0,NL
D,46,53 wk,inc infection,18,NL
D,46,6 wk,inc case,5790,NL
D,46,6 wk,inc death,25,NL
D,46,6 wk,inc hosp,65,NL
D,46,6 wk,inc icu,23,NL
D,46,6 wk,inc infection,13509,NL
D,46,7 wk,inc case,5965,NL
D,46,7 wk,inc death,24,NL
D,46,7 wk,inc hosp,67,NL
D,46,7 wk,inc icu,23,NL
D,46,7 wk,inc infection,14062,NL
D,46,8 wk,inc case,6375,NL
D,46,8 wk,inc death,25,NL
D,46,8 wk,inc hosp,71,NL
D,46,8 wk,inc icu,24,NL
D,46,8 wk,inc infection,15182,NL
D,46,9 wk,inc case,6828,NL
D,46,9 wk,inc death,25,NL
D,46,9 wk,inc hosp,77,NL
D,46,9 wk,inc icu,25,NL
D,46,9 wk,inc infection,16009,NL
D,47,1 wk,inc case,9762,NL
D,47,1 wk,inc death,31,NL
D,47,1 wk,inc hosp,87,NL
D,47,1 wk,inc icu,33,NL
D,47,1 wk,inc infection,22468,NL
D,47,10 wk,inc case,37883,NL
D,47,10 wk,inc death,79,NL
D,47,10 wk,inc hosp,324,NL
D,47,10 wk,inc icu,100,NL
D,47,10 wk,inc infection,89461,NL
D,47,11 wk,inc case,44564,NL
D,47,11 wk,inc death,92,NL
D,47,11 wk,inc hosp,367,NL
D,47,11 wk,inc icu,118,NL
D,47,11 wk,inc infection,105392,NL
D,47,12 wk,inc case,52943,NL
D,47,12 wk,inc death,106,NL
D,47,12 wk,inc hosp,425,NL
D,47,12 wk,inc icu,136,NL
D,47,12 wk,inc infection,125446,NL
D,47,13 wk,inc case,62196,NL
D,47,13 wk,inc death,123,NL
D,47,13 wk,inc hosp,504,NL
D,47,13 wk,inc icu,160,NL
D,47,13 wk,inc infection,148674,NL
D,47,14 wk,inc case,74833,NL
D,47,14 wk,inc death,146,NL
D,47,14 wk,inc hosp,608,NL
D,47,14 wk,inc icu,192,NL
D,47,14 wk,inc infection,179476,NL
D,47,15 wk,inc case,88997,NL
D,47,15 wk,inc death,175,NL
D,47,15 wk,inc hosp,739,NL
D,47,15 wk,inc icu,232,NL
D,47,15 wk,inc infection,212908,NL
D,47,16 wk,inc case,102564,NL
D,47,16 wk,inc death,211,NL
D,47,16 wk,inc hosp,887,NL
D,47,16 wk,inc icu,280,NL
D,47,16 wk,inc infection,241865,NL
D,47,17 wk,inc case,116169,NL
D,47,17 wk,inc death,252,NL
D,47,17 wk,inc hosp,1034,NL
D,47,17 wk,inc icu,332,NL
D,47,17 wk,inc infection,273272,NL
D,47,18 wk,inc case,130435,NL
D,47,18 wk,inc death,296,NL
D,47,18 wk,inc hosp,1179,NL
D,47,18 wk,inc icu,385,NL
D,47,18 wk,inc infection,305607,NL
D,47,19 wk,inc case,144291,NL
D,47,19 wk,inc death,341,NL
D,47,19 wk,inc hosp,1318,NL
D,47,19 wk,inc icu,437,NL
D,47,19 wk,inc infection,335959,NL
D,47,2 wk,inc case,10363,NL
D,47,2 wk,inc death,31,NL
D,47,2 wk,inc hosp,95,NL
D,47,2 wk,inc icu,33,NL
D,47,2 wk,inc infection,23991,NL
D,47,20 wk,inc case,155233,NL
D,47,20 wk,inc death,385,NL
D,47,20 wk,inc hosp,1440,NL
D,47,20 wk,inc icu,485,NL
D,47,20 wk,inc infection,355925,NL
D,47,21 wk,inc case,152057,NL
D,47,21 wk,inc death,424,NL
D,47,21 wk,inc hosp,1499,NL
D,47,21 wk,inc icu,523,NL
D,47,21 wk,inc infection,337384,NL
D,47,22 wk,inc case,140148,NL
D,47,22 wk,inc death,449,NL
D,47,22 wk,inc hosp,1445,NL
D,47,22 wk,inc icu,530,NL
D,47,22 wk,inc infection,308623,NL
D,47,23 wk,inc case,126609,NL
D,47,23 wk,inc death,455,NL
D,47,23 wk,inc hosp,1338,NL
D,47,23 wk,inc icu,508,NL
D,47,23 wk,inc infection,276792,NL
D,47,24 wk,inc case,110584,NL
D,47,24 wk,inc death,443,NL
D,47,24 wk,inc hosp,1190,NL
D,47,24 wk,inc icu,467,NL
D,47,24 wk,inc infection,239393,NL
D,47,25 wk,inc case,93578,NL
D,47,25 wk,inc death,415,NL
D,47,25 wk,inc hosp,1008,NL
D,47,25 wk,inc icu,411,NL
D,47,25 wk,inc infection,200212,NL
D,47,26 wk,inc case,72602,NL
D,47,26 wk,inc death,372,NL
D,47,26 wk,inc hosp,803,NL
D,47,26 wk,inc icu,345,NL
D,47,26 wk,inc infection,150185,NL
D,47,27 wk,inc case,53731,NL
D,47,27 wk,inc death,322,NL
D,47,27 wk,inc hosp,611,NL
D,47,27 wk,inc icu,273,NL
D,47,27 wk,inc infection,111112,NL
D,47,28 wk,inc case,40659,NL
D,47,28 wk,inc death,270,NL
D,47,28 wk,inc hosp,468,NL
D,47,28 wk,inc icu,211,NL
D,47,28 wk,inc infection,84801,NL
D,47,29 wk,inc case,31577,NL
D,47,29 wk,inc death,224,NL
D,47,29 wk,inc hosp,365,NL
D,47,29 wk,inc icu,163,NL
D,47,29 wk,inc infection,66438,NL
D,47,3 wk,inc case,11174,NL
D,47,3 wk,inc death,31,NL
D,47,3 wk,inc hosp,101,NL
D,47,3 wk,inc icu,34,NL
D,47,3 wk,inc infection,26017,NL
D,47,30 wk,inc case,25135,NL
D,47,30 wk,inc death,184,NL
D,47,30 wk,inc hosp,292,NL
D,47,30 wk,inc icu,127,NL
D,47,30 wk,inc infection,53225,NL
D,47,31 wk,inc case,20125,NL
D,47,31 wk,inc death,151,NL
D,47,31 wk,inc hosp,234,NL
D,47,31 wk,inc icu,101,NL
D,47,31 wk,inc infection,42541,NL
D,47,32 wk,inc case,15831,NL
D,47,32 wk,inc death,122,NL
D,47,32 wk,inc hosp,182,NL
D,47,32 wk,inc icu,80,NL
D,47,32 wk,inc infection,33293,NL
D,47,33 wk,inc case,12553,NL
D,47,33 wk,inc death,98,NL
D,47,33 wk,inc hosp,142,NL
D,47,33 wk,inc icu,63,NL
D,47,33 wk,inc infection,26517,NL
D,47,34 wk,inc case,10090,NL
D,47,34 wk,inc death,79,NL
D,47,34 wk,inc hosp,114,NL
D,47,34 wk,inc icu,49,NL
D,47,34 wk,inc infection,21409,NL
D,47,35 wk,inc case,8210,NL
D,47,35 wk,inc death,64,NL
D,47,35 wk,inc hosp,92,NL
D,47,35 wk,inc icu,40,NL
D,47,35 wk,inc infection,17488,NL
D,47,36 wk,inc case,6745,NL
D,47,36 wk,inc death,51,NL
D,47,36 wk,inc hosp,76,NL
D,47,36 wk,inc icu,32,NL
D,47,36 wk,inc infection,14409,NL
D,47,37 wk,inc case,5578,NL
D,47,37 wk,inc death,42,NL
D,47,37 wk,inc hosp,64,NL
D,47,37 wk,inc icu,27,NL
D,47,37 wk,inc infection,11940,NL
D,47,38 wk,inc case,4629,NL
D,47,38 wk,inc death,34,NL
D,47,38 wk,inc hosp,53,NL
D,47,38 wk,inc icu,22,NL
D,47,38 wk,inc infection,9922,NL
D,47,39 wk,inc case,3846,NL
D,47,39 wk,inc death,28,NL
D,47,39 wk,inc hosp,45,NL
D,47,39 wk,inc icu,18,NL
D,47,39 wk,inc infection,8247,NL
D,47,4 wk,inc case,12345,NL
D,47,4 wk,inc death,33,NL
D,47,4 wk,inc hosp,110,NL
D,47,4 wk,inc icu,36,NL
D,47,4 wk,inc infection,28954,NL
D,47,40 wk,inc case,3193,NL
D,47,40 wk,inc death,23,NL
D,47,40 wk,inc hosp,37,NL
D,47,40 wk,inc icu,15,NL
D,47,40 wk,inc infection,6845,NL
D,47,41 wk,inc case,2644,NL
D,47,41 wk,inc death,19,NL
D,47,41 wk,inc hosp,31,NL
D,47,41 wk,inc icu,13,NL
D,47,41 wk,inc infection,5666,NL
D,47,42 wk,inc case,2183,NL
D,47,42 wk,inc death,16,NL
D,47,42 wk,inc hosp,26,NL
D,47,42 wk,inc icu,11,NL
D,47,42 wk,inc infection,4674,NL
D,47,43 wk,inc case,1796,NL
D,47,43 wk,inc death,13,NL
D,47,43 wk,inc hosp,22,NL
D,47,43 wk,inc icu,9,NL
D,47,43 wk,inc infection,3843,NL
D,47,44 wk,inc case,1473,NL
D,47,44 wk,inc death,11,NL
D,47,44 wk,inc hosp,18,NL
D,47,44 wk,inc icu,7,NL
D,47,44 wk,inc infection,3152,NL
D,47,45 wk,inc case,1207,NL
D,47,45 wk,inc death,9,NL
D,47,45 wk,inc hosp,15,NL
D,47,45 wk,inc icu,6,NL
D,47,45 wk,inc infection,2581,NL
D,47,46 wk,inc case,988,NL
