location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,sample
CH,2022-06-04,inc case,30150,A-2022-02-25,2022-05-28,1 wk,sample,89
CH,2022-06-04,inc case,51995,B-2022-02-25,2022-05-28,1 wk,sample,89
CY,2022-06-04,inc case,8279,A-2022-02-25,2022-05-28,1 wk,sample,89
CY,2022-06-04,inc case,9896,B-2022-02-25,2022-05-28,1 wk,sample,89
CZ,2022-06-04,inc case,4927,A-2022-02-25,2022-05-28,1 wk,sample,89
CZ,2022-06-04,inc case,12141,B-2022-02-25,2022-05-28,1 wk,sample,89
DE,2022-06-04,inc case,761961,A-2022-02-25,2022-05-28,1 wk,sample,89
DE,2022-06-04,inc case,1247208,B-2022-02-25,2022-05-28,1 wk,sample,89
DK,2022-06-04,inc case,12938,A-2022-02-25,2022-05-28,1 wk,sample,89
DK,2022-06-04,inc case,30524,B-2022-02-25,2022-05-28,1 wk,sample,89
EE,2022-06-04,inc case,3513,A-2022-02-25,2022-05-28,1 wk,sample,89
EE,2022-06-04,inc case,4482,B-2022-02-25,2022-05-28,1 wk,sample,89
ES,2022-06-04,inc case,315490,A-2022-02-25,2022-05-28,1 wk,sample,89
ES,2022-06-04,inc case,466938,B-2022-02-25,2022-05-28,1 wk,sample,89
FI,2022-06-04,inc case,22182,A-2022-02-25,2022-05-28,1 wk,sample,89
FI,2022-06-04,inc case,44840,B-2022-02-25,2022-05-28,1 wk,sample,89
FR,2022-06-04,inc case,312264,A-2022-02-25,2022-05-28,1 wk,sample,89
FR,2022-06-04,inc case,284846,B-2022-02-25,2022-05-28,1 wk,sample,89
GB,2022-06-04,inc case,207828,A-2022-02-25,2022-05-28,1 wk,sample,89
GB,2022-06-04,inc case,199873,B-2022-02-25,2022-05-28,1 wk,sample,89
GR,2022-06-04,inc case,121928,A-2022-02-25,2022-05-28,1 wk,sample,89
GR,2022-06-04,inc case,136332,B-2022-02-25,2022-05-28,1 wk,sample,89
HR,2022-06-04,inc case,8418,A-2022-02-25,2022-05-28,1 wk,sample,89
HR,2022-06-04,inc case,10858,B-2022-02-25,2022-05-28,1 wk,sample,89
HU,2022-06-04,inc case,13345,A-2022-02-25,2022-05-28,1 wk,sample,89
HU,2022-06-04,inc case,18570,B-2022-02-25,2022-05-28,1 wk,sample,89
IE,2022-06-04,inc case,31781,A-2022-02-25,2022-05-28,1 wk,sample,89
IE,2022-06-04,inc case,60354,B-2022-02-25,2022-05-28,1 wk,sample,89
IS,2022-06-04,inc case,3314,A-2022-02-25,2022-05-28,1 wk,sample,89
IS,2022-06-04,inc case,3423,B-2022-02-25,2022-05-28,1 wk,sample,89
IT,2022-06-04,inc case,686261,A-2022-02-25,2022-05-28,1 wk,sample,89
IT,2022-06-04,inc case,826060,B-2022-02-25,2022-05-28,1 wk,sample,89
LI,2022-06-04,inc case,180,A-2022-02-25,2022-05-28,1 wk,sample,89
LI,2022-06-04,inc case,198,B-2022-02-25,2022-05-28,1 wk,sample,89
LT,2022-06-04,inc case,3045,A-2022-02-25,2022-05-28,1 wk,sample,89
LT,2022-06-04,inc case,3146,B-2022-02-25,2022-05-28,1 wk,sample,89
LU,2022-06-04,inc case,0,A-2022-02-25,2022-05-28,1 wk,sample,89
LU,2022-06-04,inc case,0,B-2022-02-25,2022-05-28,1 wk,sample,89
LV,2022-06-04,inc case,4884,A-2022-02-25,2022-05-28,1 wk,sample,89
LV,2022-06-04,inc case,6632,B-2022-02-25,2022-05-28,1 wk,sample,89
MT,2022-06-04,inc case,1941,A-2022-02-25,2022-05-28,1 wk,sample,89
MT,2022-06-04,inc case,2417,B-2022-02-25,2022-05-28,1 wk,sample,89
NL,2022-06-04,inc case,34584,A-2022-02-25,2022-05-28,1 wk,sample,89
NL,2022-06-04,inc case,24130,B-2022-02-25,2022-05-28,1 wk,sample,89
NO,2022-06-04,inc case,5854,A-2022-02-25,2022-05-28,1 wk,sample,89
NO,2022-06-04,inc case,10096,B-2022-02-25,2022-05-28,1 wk,sample,89
PL,2022-06-04,inc case,6926,A-2022-02-25,2022-05-28,1 wk,sample,89
PL,2022-06-04,inc case,3510,B-2022-02-25,2022-05-28,1 wk,sample,89
PT,2022-06-04,inc case,553239,A-2022-02-25,2022-05-28,1 wk,sample,89
PT,2022-06-04,inc case,895076,B-2022-02-25,2022-05-28,1 wk,sample,89
RO,2022-06-04,inc case,10816,A-2022-02-25,2022-05-28,1 wk,sample,89
RO,2022-06-04,inc case,14952,B-2022-02-25,2022-05-28,1 wk,sample,89
SE,2022-06-04,inc case,5466,A-2022-02-25,2022-05-28,1 wk,sample,89
SE,2022-06-04,inc case,7615,B-2022-02-25,2022-05-28,1 wk,sample,89
SI,2022-06-04,inc case,11423,A-2022-02-25,2022-05-28,1 wk,sample,89
SI,2022-06-04,inc case,11427,B-2022-02-25,2022-05-28,1 wk,sample,89
SK,2022-06-04,inc case,7991,A-2022-02-25,2022-05-28,1 wk,sample,89
SK,2022-06-04,inc case,11771,B-2022-02-25,2022-05-28,1 wk,sample,89
AT,2022-06-04,inc death,195,A-2022-02-25,2022-05-28,1 wk,sample,89
AT,2022-06-04,inc death,247,B-2022-02-25,2022-05-28,1 wk,sample,89
BE,2022-06-04,inc death,227,A-2022-02-25,2022-05-28,1 wk,sample,89
BE,2022-06-04,inc death,271,B-2022-02-25,2022-05-28,1 wk,sample,89
BG,2022-06-04,inc death,137,A-2022-02-25,2022-05-28,1 wk,sample,89
BG,2022-06-04,inc death,238,B-2022-02-25,2022-05-28,1 wk,sample,89
CH,2022-06-04,inc death,14,A-2022-02-25,2022-05-28,1 wk,sample,89
CH,2022-06-04,inc death,14,B-2022-02-25,2022-05-28,1 wk,sample,89
CY,2022-06-04,inc death,11,A-2022-02-25,2022-05-28,1 wk,sample,89
CY,2022-06-04,inc death,7,B-2022-02-25,2022-05-28,1 wk,sample,89
CZ,2022-06-04,inc death,64,A-2022-02-25,2022-05-28,1 wk,sample,89
CZ,2022-06-04,inc death,79,B-2022-02-25,2022-05-28,1 wk,sample,89
DE,2022-06-04,inc death,2159,A-2022-02-25,2022-05-28,1 wk,sample,89
DE,2022-06-04,inc death,3035,B-2022-02-25,2022-05-28,1 wk,sample,89
DK,2022-06-04,inc death,169,A-2022-02-25,2022-05-28,1 wk,sample,89
DK,2022-06-04,inc death,222,B-2022-02-25,2022-05-28,1 wk,sample,89
EE,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,89
EE,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,89
ES,2022-06-04,inc death,2067,A-2022-02-25,2022-05-28,1 wk,sample,89
ES,2022-06-04,inc death,1296,B-2022-02-25,2022-05-28,1 wk,sample,89
FI,2022-06-04,inc death,531,A-2022-02-25,2022-05-28,1 wk,sample,89
FI,2022-06-04,inc death,499,B-2022-02-25,2022-05-28,1 wk,sample,89
FR,2022-06-04,inc death,1608,A-2022-02-25,2022-05-28,1 wk,sample,89
FR,2022-06-04,inc death,1406,B-2022-02-25,2022-05-28,1 wk,sample,89
GB,2022-06-04,inc death,2003,A-2022-02-25,2022-05-28,1 wk,sample,89
GB,2022-06-04,inc death,2895,B-2022-02-25,2022-05-28,1 wk,sample,89
GR,2022-06-04,inc death,426,A-2022-02-25,2022-05-28,1 wk,sample,89
GR,2022-06-04,inc death,483,B-2022-02-25,2022-05-28,1 wk,sample,89
HR,2022-06-04,inc death,63,A-2022-02-25,2022-05-28,1 wk,sample,89
HR,2022-06-04,inc death,76,B-2022-02-25,2022-05-28,1 wk,sample,89
HU,2022-06-04,inc death,277,A-2022-02-25,2022-05-28,1 wk,sample,89
HU,2022-06-04,inc death,295,B-2022-02-25,2022-05-28,1 wk,sample,89
IE,2022-06-04,inc death,189,A-2022-02-25,2022-05-28,1 wk,sample,89
IE,2022-06-04,inc death,295,B-2022-02-25,2022-05-28,1 wk,sample,89
IS,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,89
IS,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,89
IT,2022-06-04,inc death,1363,A-2022-02-25,2022-05-28,1 wk,sample,89
IT,2022-06-04,inc death,2530,B-2022-02-25,2022-05-28,1 wk,sample,89
LI,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,89
LI,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,89
LT,2022-06-04,inc death,41,A-2022-02-25,2022-05-28,1 wk,sample,89
LT,2022-06-04,inc death,30,B-2022-02-25,2022-05-28,1 wk,sample,89
LU,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,89
LU,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,89
LV,2022-06-04,inc death,26,A-2022-02-25,2022-05-28,1 wk,sample,89
LV,2022-06-04,inc death,54,B-2022-02-25,2022-05-28,1 wk,sample,89
MT,2022-06-04,inc death,12,A-2022-02-25,2022-05-28,1 wk,sample,89
MT,2022-06-04,inc death,6,B-2022-02-25,2022-05-28,1 wk,sample,89
NL,2022-06-04,inc death,36,A-2022-02-25,2022-05-28,1 wk,sample,89
NL,2022-06-04,inc death,39,B-2022-02-25,2022-05-28,1 wk,sample,89
NO,2022-06-04,inc death,141,A-2022-02-25,2022-05-28,1 wk,sample,89
NO,2022-06-04,inc death,266,B-2022-02-25,2022-05-28,1 wk,sample,89
PL,2022-06-04,inc death,245,A-2022-02-25,2022-05-28,1 wk,sample,89
PL,2022-06-04,inc death,193,B-2022-02-25,2022-05-28,1 wk,sample,89
PT,2022-06-04,inc death,677,A-2022-02-25,2022-05-28,1 wk,sample,89
PT,2022-06-04,inc death,1218,B-2022-02-25,2022-05-28,1 wk,sample,89
RO,2022-06-04,inc death,110,A-2022-02-25,2022-05-28,1 wk,sample,89
RO,2022-06-04,inc death,143,B-2022-02-25,2022-05-28,1 wk,sample,89
SE,2022-06-04,inc death,160,A-2022-02-25,2022-05-28,1 wk,sample,89
SE,2022-06-04,inc death,181,B-2022-02-25,2022-05-28,1 wk,sample,89
SI,2022-06-04,inc death,46,A-2022-02-25,2022-05-28,1 wk,sample,89
SI,2022-06-04,inc death,48,B-2022-02-25,2022-05-28,1 wk,sample,89
SK,2022-06-04,inc death,93,A-2022-02-25,2022-05-28,1 wk,sample,89
SK,2022-06-04,inc death,122,B-2022-02-25,2022-05-28,1 wk,sample,89
AT,2022-06-11,inc case,64977,A-2022-02-25,2022-05-28,2 wk,sample,89
AT,2022-06-11,inc case,51939,B-2022-02-25,2022-05-28,2 wk,sample,89
BE,2022-06-11,inc case,70092,A-2022-02-25,2022-05-28,2 wk,sample,89
BE,2022-06-11,inc case,36548,B-2022-02-25,2022-05-28,2 wk,sample,89
BG,2022-06-11,inc case,6314,A-2022-02-25,2022-05-28,2 wk,sample,89
BG,2022-06-11,inc case,6098,B-2022-02-25,2022-05-28,2 wk,sample,89
CH,2022-06-11,inc case,42531,A-2022-02-25,2022-05-28,2 wk,sample,89
CH,2022-06-11,inc case,32989,B-2022-02-25,2022-05-28,2 wk,sample,89
CY,2022-06-11,inc case,7477,A-2022-02-25,2022-05-28,2 wk,sample,89
CY,2022-06-11,inc case,9616,B-2022-02-25,2022-05-28,2 wk,sample,89
CZ,2022-06-11,inc case,9083,A-2022-02-25,2022-05-28,2 wk,sample,89
CZ,2022-06-11,inc case,5278,B-2022-02-25,2022-05-28,2 wk,sample,89
DE,2022-06-11,inc case,643259,A-2022-02-25,2022-05-28,2 wk,sample,89
DE,2022-06-11,inc case,908554,B-2022-02-25,2022-05-28,2 wk,sample,89
DK,2022-06-11,inc case,24600,A-2022-02-25,2022-05-28,2 wk,sample,89
DK,2022-06-11,inc case,16270,B-2022-02-25,2022-05-28,2 wk,sample,89
EE,2022-06-11,inc case,5430,A-2022-02-25,2022-05-28,2 wk,sample,89
EE,2022-06-11,inc case,4613,B-2022-02-25,2022-05-28,2 wk,sample,89
ES,2022-06-11,inc case,267035,A-2022-02-25,2022-05-28,2 wk,sample,89
ES,2022-06-11,inc case,433073,B-2022-02-25,2022-05-28,2 wk,sample,89
FI,2022-06-11,inc case,49949,A-2022-02-25,2022-05-28,2 wk,sample,89
FI,2022-06-11,inc case,48913,B-2022-02-25,2022-05-28,2 wk,sample,89
FR,2022-06-11,inc case,331881,A-2022-02-25,2022-05-28,2 wk,sample,89
FR,2022-06-11,inc case,389173,B-2022-02-25,2022-05-28,2 wk,sample,89
GB,2022-06-11,inc case,155677,A-2022-02-25,2022-05-28,2 wk,sample,89
GB,2022-06-11,inc case,115241,B-2022-02-25,2022-05-28,2 wk,sample,89
GR,2022-06-11,inc case,106162,A-2022-02-25,2022-05-28,2 wk,sample,89
GR,2022-06-11,inc case,132183,B-2022-02-25,2022-05-28,2 wk,sample,89
HR,2022-06-11,inc case,10539,A-2022-02-25,2022-05-28,2 wk,sample,89
HR,2022-06-11,inc case,9720,B-2022-02-25,2022-05-28,2 wk,sample,89
HU,2022-06-11,inc case,19330,A-2022-02-25,2022-05-28,2 wk,sample,89
HU,2022-06-11,inc case,15463,B-2022-02-25,2022-05-28,2 wk,sample,89
IE,2022-06-11,inc case,57614,A-2022-02-25,2022-05-28,2 wk,sample,89
IE,2022-06-11,inc case,48054,B-2022-02-25,2022-05-28,2 wk,sample,89
IS,2022-06-11,inc case,3756,A-2022-02-25,2022-05-28,2 wk,sample,89
IS,2022-06-11,inc case,2773,B-2022-02-25,2022-05-28,2 wk,sample,89
IT,2022-06-11,inc case,524433,A-2022-02-25,2022-05-28,2 wk,sample,89
IT,2022-06-11,inc case,683202,B-2022-02-25,2022-05-28,2 wk,sample,89
LI,2022-06-11,inc case,164,A-2022-02-25,2022-05-28,2 wk,sample,89
LI,2022-06-11,inc case,193,B-2022-02-25,2022-05-28,2 wk,sample,89
LT,2022-06-11,inc case,4199,A-2022-02-25,2022-05-28,2 wk,sample,89
LT,2022-06-11,inc case,3818,B-2022-02-25,2022-05-28,2 wk,sample,89
LU,2022-06-11,inc case,0,A-2022-02-25,2022-05-28,2 wk,sample,89
LU,2022-06-11,inc case,0,B-2022-02-25,2022-05-28,2 wk,sample,89
LV,2022-06-11,inc case,3567,A-2022-02-25,2022-05-28,2 wk,sample,89
LV,2022-06-11,inc case,6132,B-2022-02-25,2022-05-28,2 wk,sample,89
MT,2022-06-11,inc case,3107,A-2022-02-25,2022-05-28,2 wk,sample,89
MT,2022-06-11,inc case,2000,B-2022-02-25,2022-05-28,2 wk,sample,89
NL,2022-06-11,inc case,39346,A-2022-02-25,2022-05-28,2 wk,sample,89
NL,2022-06-11,inc case,24725,B-2022-02-25,2022-05-28,2 wk,sample,89
NO,2022-06-11,inc case,6197,A-2022-02-25,2022-05-28,2 wk,sample,89
NO,2022-06-11,inc case,6039,B-2022-02-25,2022-05-28,2 wk,sample,89
PL,2022-06-11,inc case,8506,A-2022-02-25,2022-05-28,2 wk,sample,89
PL,2022-06-11,inc case,6417,B-2022-02-25,2022-05-28,2 wk,sample,89
PT,2022-06-11,inc case,883956,A-2022-02-25,2022-05-28,2 wk,sample,89
PT,2022-06-11,inc case,750849,B-2022-02-25,2022-05-28,2 wk,sample,89
RO,2022-06-11,inc case,15180,A-2022-02-25,2022-05-28,2 wk,sample,89
RO,2022-06-11,inc case,10323,B-2022-02-25,2022-05-28,2 wk,sample,89
SE,2022-06-11,inc case,6587,A-2022-02-25,2022-05-28,2 wk,sample,89
SE,2022-06-11,inc case,6300,B-2022-02-25,2022-05-28,2 wk,sample,89
SI,2022-06-11,inc case,14147,A-2022-02-25,2022-05-28,2 wk,sample,89
SI,2022-06-11,inc case,7980,B-2022-02-25,2022-05-28,2 wk,sample,89
SK,2022-06-11,inc case,7909,A-2022-02-25,2022-05-28,2 wk,sample,89
SK,2022-06-11,inc case,6958,B-2022-02-25,2022-05-28,2 wk,sample,89
AT,2022-06-11,inc death,138,A-2022-02-25,2022-05-28,2 wk,sample,89
AT,2022-06-11,inc death,119,B-2022-02-25,2022-05-28,2 wk,sample,89
BE,2022-06-11,inc death,213,A-2022-02-25,2022-05-28,2 wk,sample,89
BE,2022-06-11,inc death,143,B-2022-02-25,2022-05-28,2 wk,sample,89
BG,2022-06-11,inc death,330,A-2022-02-25,2022-05-28,2 wk,sample,89
BG,2022-06-11,inc death,199,B-2022-02-25,2022-05-28,2 wk,sample,89
CH,2022-06-11,inc death,14,A-2022-02-25,2022-05-28,2 wk,sample,89
CH,2022-06-11,inc death,13,B-2022-02-25,2022-05-28,2 wk,sample,89
CY,2022-06-11,inc death,10,A-2022-02-25,2022-05-28,2 wk,sample,89
CY,2022-06-11,inc death,10,B-2022-02-25,2022-05-28,2 wk,sample,89
CZ,2022-06-11,inc death,75,A-2022-02-25,2022-05-28,2 wk,sample,89
CZ,2022-06-11,inc death,60,B-2022-02-25,2022-05-28,2 wk,sample,89
DE,2022-06-11,inc death,2543,A-2022-02-25,2022-05-28,2 wk,sample,89
DE,2022-06-11,inc death,1780,B-2022-02-25,2022-05-28,2 wk,sample,89
DK,2022-06-11,inc death,169,A-2022-02-25,2022-05-28,2 wk,sample,89
DK,2022-06-11,inc death,150,B-2022-02-25,2022-05-28,2 wk,sample,89
EE,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,89
EE,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,89
ES,2022-06-11,inc death,1589,A-2022-02-25,2022-05-28,2 wk,sample,89
ES,2022-06-11,inc death,1577,B-2022-02-25,2022-05-28,2 wk,sample,89
FI,2022-06-11,inc death,494,A-2022-02-25,2022-05-28,2 wk,sample,89
FI,2022-06-11,inc death,487,B-2022-02-25,2022-05-28,2 wk,sample,89
FR,2022-06-11,inc death,1653,A-2022-02-25,2022-05-28,2 wk,sample,89
FR,2022-06-11,inc death,1943,B-2022-02-25,2022-05-28,2 wk,sample,89
GB,2022-06-11,inc death,2520,A-2022-02-25,2022-05-28,2 wk,sample,89
GB,2022-06-11,inc death,2388,B-2022-02-25,2022-05-28,2 wk,sample,89
GR,2022-06-11,inc death,565,A-2022-02-25,2022-05-28,2 wk,sample,89
GR,2022-06-11,inc death,426,B-2022-02-25,2022-05-28,2 wk,sample,89
HR,2022-06-11,inc death,105,A-2022-02-25,2022-05-28,2 wk,sample,89
HR,2022-06-11,inc death,89,B-2022-02-25,2022-05-28,2 wk,sample,89
HU,2022-06-11,inc death,221,A-2022-02-25,2022-05-28,2 wk,sample,89
HU,2022-06-11,inc death,284,B-2022-02-25,2022-05-28,2 wk,sample,89
IE,2022-06-11,inc death,241,A-2022-02-25,2022-05-28,2 wk,sample,89
IE,2022-06-11,inc death,243,B-2022-02-25,2022-05-28,2 wk,sample,89
IS,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,89
IS,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,89
IT,2022-06-11,inc death,2275,A-2022-02-25,2022-05-28,2 wk,sample,89
IT,2022-06-11,inc death,2534,B-2022-02-25,2022-05-28,2 wk,sample,89
LI,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,89
LI,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,89
LT,2022-06-11,inc death,41,A-2022-02-25,2022-05-28,2 wk,sample,89
LT,2022-06-11,inc death,27,B-2022-02-25,2022-05-28,2 wk,sample,89
LU,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,89
LU,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,89
LV,2022-06-11,inc death,44,A-2022-02-25,2022-05-28,2 wk,sample,89
LV,2022-06-11,inc death,60,B-2022-02-25,2022-05-28,2 wk,sample,89
MT,2022-06-11,inc death,8,A-2022-02-25,2022-05-28,2 wk,sample,89
MT,2022-06-11,inc death,8,B-2022-02-25,2022-05-28,2 wk,sample,89
NL,2022-06-11,inc death,38,A-2022-02-25,2022-05-28,2 wk,sample,89
NL,2022-06-11,inc death,26,B-2022-02-25,2022-05-28,2 wk,sample,89
NO,2022-06-11,inc death,203,A-2022-02-25,2022-05-28,2 wk,sample,89
NO,2022-06-11,inc death,233,B-2022-02-25,2022-05-28,2 wk,sample,89
PL,2022-06-11,inc death,180,A-2022-02-25,2022-05-28,2 wk,sample,89
PL,2022-06-11,inc death,224,B-2022-02-25,2022-05-28,2 wk,sample,89
PT,2022-06-11,inc death,990,A-2022-02-25,2022-05-28,2 wk,sample,89
PT,2022-06-11,inc death,1244,B-2022-02-25,2022-05-28,2 wk,sample,89
RO,2022-06-11,inc death,145,A-2022-02-25,2022-05-28,2 wk,sample,89
RO,2022-06-11,inc death,116,B-2022-02-25,2022-05-28,2 wk,sample,89
SE,2022-06-11,inc death,189,A-2022-02-25,2022-05-28,2 wk,sample,89
SE,2022-06-11,inc death,153,B-2022-02-25,2022-05-28,2 wk,sample,89
SI,2022-06-11,inc death,42,A-2022-02-25,2022-05-28,2 wk,sample,89
SI,2022-06-11,inc death,46,B-2022-02-25,2022-05-28,2 wk,sample,89
SK,2022-06-11,inc death,89,A-2022-02-25,2022-05-28,2 wk,sample,89
SK,2022-06-11,inc death,110,B-2022-02-25,2022-05-28,2 wk,sample,89
AT,2022-06-04,inc case,91212,A-2022-02-25,2022-05-28,1 wk,sample,90
AT,2022-06-04,inc case,104271,B-2022-02-25,2022-05-28,1 wk,sample,90
BE,2022-06-04,inc case,42498,A-2022-02-25,2022-05-28,1 wk,sample,90
BE,2022-06-04,inc case,48359,B-2022-02-25,2022-05-28,1 wk,sample,90
BG,2022-06-04,inc case,3879,A-2022-02-25,2022-05-28,1 wk,sample,90
BG,2022-06-04,inc case,4858,B-2022-02-25,2022-05-28,1 wk,sample,90
CH,2022-06-04,inc case,42105,A-2022-02-25,2022-05-28,1 wk,sample,90
CH,2022-06-04,inc case,43415,B-2022-02-25,2022-05-28,1 wk,sample,90
CY,2022-06-04,inc case,9457,A-2022-02-25,2022-05-28,1 wk,sample,90
CY,2022-06-04,inc case,14490,B-2022-02-25,2022-05-28,1 wk,sample,90
CZ,2022-06-04,inc case,4789,A-2022-02-25,2022-05-28,1 wk,sample,90
CZ,2022-06-04,inc case,6848,B-2022-02-25,2022-05-28,1 wk,sample,90
DE,2022-06-04,inc case,813293,A-2022-02-25,2022-05-28,1 wk,sample,90
DE,2022-06-04,inc case,740182,B-2022-02-25,2022-05-28,1 wk,sample,90
DK,2022-06-04,inc case,26619,A-2022-02-25,2022-05-28,1 wk,sample,90
DK,2022-06-04,inc case,17174,B-2022-02-25,2022-05-28,1 wk,sample,90
EE,2022-06-04,inc case,4033,A-2022-02-25,2022-05-28,1 wk,sample,90
EE,2022-06-04,inc case,4277,B-2022-02-25,2022-05-28,1 wk,sample,90
ES,2022-06-04,inc case,224247,A-2022-02-25,2022-05-28,1 wk,sample,90
ES,2022-06-04,inc case,487802,B-2022-02-25,2022-05-28,1 wk,sample,90
FI,2022-06-04,inc case,56723,A-2022-02-25,2022-05-28,1 wk,sample,90
FI,2022-06-04,inc case,60078,B-2022-02-25,2022-05-28,1 wk,sample,90
FR,2022-06-04,inc case,375804,A-2022-02-25,2022-05-28,1 wk,sample,90
FR,2022-06-04,inc case,372265,B-2022-02-25,2022-05-28,1 wk,sample,90
GB,2022-06-04,inc case,153186,A-2022-02-25,2022-05-28,1 wk,sample,90
GB,2022-06-04,inc case,130250,B-2022-02-25,2022-05-28,1 wk,sample,90
GR,2022-06-04,inc case,129824,A-2022-02-25,2022-05-28,1 wk,sample,90
GR,2022-06-04,inc case,116374,B-2022-02-25,2022-05-28,1 wk,sample,90
HR,2022-06-04,inc case,8247,A-2022-02-25,2022-05-28,1 wk,sample,90
HR,2022-06-04,inc case,11302,B-2022-02-25,2022-05-28,1 wk,sample,90
HU,2022-06-04,inc case,15469,A-2022-02-25,2022-05-28,1 wk,sample,90
HU,2022-06-04,inc case,14234,B-2022-02-25,2022-05-28,1 wk,sample,90
IE,2022-06-04,inc case,37764,A-2022-02-25,2022-05-28,1 wk,sample,90
IE,2022-06-04,inc case,33835,B-2022-02-25,2022-05-28,1 wk,sample,90
IS,2022-06-04,inc case,2316,A-2022-02-25,2022-05-28,1 wk,sample,90
IS,2022-06-04,inc case,3834,B-2022-02-25,2022-05-28,1 wk,sample,90
IT,2022-06-04,inc case,618179,A-2022-02-25,2022-05-28,1 wk,sample,90
IT,2022-06-04,inc case,847006,B-2022-02-25,2022-05-28,1 wk,sample,90
LI,2022-06-04,inc case,151,A-2022-02-25,2022-05-28,1 wk,sample,90
LI,2022-06-04,inc case,166,B-2022-02-25,2022-05-28,1 wk,sample,90
LT,2022-06-04,inc case,3169,A-2022-02-25,2022-05-28,1 wk,sample,90
LT,2022-06-04,inc case,4025,B-2022-02-25,2022-05-28,1 wk,sample,90
LU,2022-06-04,inc case,0,A-2022-02-25,2022-05-28,1 wk,sample,90
LU,2022-06-04,inc case,0,B-2022-02-25,2022-05-28,1 wk,sample,90
LV,2022-06-04,inc case,6673,A-2022-02-25,2022-05-28,1 wk,sample,90
LV,2022-06-04,inc case,6584,B-2022-02-25,2022-05-28,1 wk,sample,90
MT,2022-06-04,inc case,1248,A-2022-02-25,2022-05-28,1 wk,sample,90
MT,2022-06-04,inc case,2001,B-2022-02-25,2022-05-28,1 wk,sample,90
NL,2022-06-04,inc case,17313,A-2022-02-25,2022-05-28,1 wk,sample,90
NL,2022-06-04,inc case,37500,B-2022-02-25,2022-05-28,1 wk,sample,90
NO,2022-06-04,inc case,6272,A-2022-02-25,2022-05-28,1 wk,sample,90
NO,2022-06-04,inc case,7108,B-2022-02-25,2022-05-28,1 wk,sample,90
PL,2022-06-04,inc case,7211,A-2022-02-25,2022-05-28,1 wk,sample,90
PL,2022-06-04,inc case,7803,B-2022-02-25,2022-05-28,1 wk,sample,90
PT,2022-06-04,inc case,615697,A-2022-02-25,2022-05-28,1 wk,sample,90
PT,2022-06-04,inc case,980421,B-2022-02-25,2022-05-28,1 wk,sample,90
RO,2022-06-04,inc case,11040,A-2022-02-25,2022-05-28,1 wk,sample,90
RO,2022-06-04,inc case,15821,B-2022-02-25,2022-05-28,1 wk,sample,90
SE,2022-06-04,inc case,6425,A-2022-02-25,2022-05-28,1 wk,sample,90
SE,2022-06-04,inc case,7603,B-2022-02-25,2022-05-28,1 wk,sample,90
SI,2022-06-04,inc case,10468,A-2022-02-25,2022-05-28,1 wk,sample,90
SI,2022-06-04,inc case,14800,B-2022-02-25,2022-05-28,1 wk,sample,90
SK,2022-06-04,inc case,8228,A-2022-02-25,2022-05-28,1 wk,sample,90
SK,2022-06-04,inc case,7958,B-2022-02-25,2022-05-28,1 wk,sample,90
AT,2022-06-04,inc death,165,A-2022-02-25,2022-05-28,1 wk,sample,90
AT,2022-06-04,inc death,181,B-2022-02-25,2022-05-28,1 wk,sample,90
BE,2022-06-04,inc death,220,A-2022-02-25,2022-05-28,1 wk,sample,90
BE,2022-06-04,inc death,303,B-2022-02-25,2022-05-28,1 wk,sample,90
BG,2022-06-04,inc death,179,A-2022-02-25,2022-05-28,1 wk,sample,90
BG,2022-06-04,inc death,234,B-2022-02-25,2022-05-28,1 wk,sample,90
CH,2022-06-04,inc death,13,A-2022-02-25,2022-05-28,1 wk,sample,90
CH,2022-06-04,inc death,11,B-2022-02-25,2022-05-28,1 wk,sample,90
CY,2022-06-04,inc death,13,A-2022-02-25,2022-05-28,1 wk,sample,90
CY,2022-06-04,inc death,8,B-2022-02-25,2022-05-28,1 wk,sample,90
CZ,2022-06-04,inc death,61,A-2022-02-25,2022-05-28,1 wk,sample,90
CZ,2022-06-04,inc death,64,B-2022-02-25,2022-05-28,1 wk,sample,90
DE,2022-06-04,inc death,1823,A-2022-02-25,2022-05-28,1 wk,sample,90
